id,date,title,first_name,last_name,party,sex,state,days_until_term_ends,statement
80e6cb5d08e8555c70728b7c2cb02fb6,2003-10-02,IRAQ,Peter,Hoekstra,Republican,M,MICHIGAN,459,"Continuing on, he gives a few examples of these concealment efforts, some of which I will elaborate on later. They include a clandestine network of laboratories and safehouses that contained equipment subject to U.N. monitoring and suitable for continuing CBW research; a prison laboratory complex, possibly used in human testing of biological agents; referenced strains of biological organisms concealed in scientists' homes, one of which can be used to produce biological weapons; new research on biological weapons applicable agents, documents and equipment hidden in scientists' homes that would have been useful in resuming uranium enrichment by centrifuge and electromagnetic isotope separation; a line of UAVs not fully declared at an undeclared production facility and an admission that they had tested one of their declared UAVs out to a range of 500 kilometers, 350 kilometers beyond the permissible limit; continued covert capability to manufacture fuel propellant useful only for prohibited SCUD variant missiles; plans and advanced design work for new long-range missiles with ranges of up to 1,000 kilometers, well beyond the 150-kilometer range limit imposed by the U.N.; clandestine attempts between 1999 and 2002 to obtain from North Korea technology related to 1,300 kilometer-range ballistic missiles."
f24234fb64a1c455aa856b47fc336e38,2003-10-02,SETTING THE RECORD STRAIGHT,Maxine,Waters,Democrat,F,CALIFORNIA,459,And then they told us that they had drones. And these drones that were normally used for surveillance were equipped to deploy biological and chemical warfare. Another lie. The uranium lie.
07a1a0c24c7f191f47d872d5485fbd48,2003-10-01,"EMERGENCY SUPPLEMENTAL APPROPRIATIONS FOR IRAQ AND AFGHANISTAN SECURITY 
                      AND RECONSTRUCTION ACT, 2004",Joseph,Biden,Democrat,M,DELAWARE,1921,"We are told that Iraq had UAVs--unmanned aerial vehicles--that could drop lethal payloads on our shores--payloads of chemical and biological weapons; that Iraq could weaponize its chemical and biological arsenal in just 45 minutes; that the regime had a clear and present tie to al-Qaida, and they implied that they were complicit in the events of 9/11--none of which I believe to be true. Yet I still voted to go into Iraq because it wasn't about if but when we dealt with this guy."
f8fd238f275d3f8f89126027922dfb16,2014-01-15,BENGHAZI,James,Lankford,Republican,M,OKLAHOMA,353,"If there is a bank robbery, the next day the video footage is on television so that everyone can figure out who that person is and they can be brought to justice. That is standard practice for the FBI here. Why is the video of the attack in Benghazi being withheld? If you cannot figure out who attacked the compound, ask CNN or FOX News or The New York Times. They have all interviewed the people who attacked the compound, but the administration can't seem to find them. Many Americans have not even heard there is high quality, multiple angle video footage of that night, both on the ground and from the air in drones."
477073489308c382cec394f0622d3fa3,2014-01-16,"{time}  1315
       FIRST CONSTITUTIONAL DUTY: PROVIDE FOR OUR COMMON DEFENSE",Louie,Gohmert,Republican,M,TEXAS,352,"That did not seem to stop this administration and the President from issuing an order to murder, to kill a guy I wasn't a fan of, Anwar al-Awlaki, a U.S. citizen because his parents came over on a visa and he was born here, and then he went back and was taught to hate America. Even though earlier, even during the Bush administration, he came to Capitol Hill and led congressional Muslim staffers here in prayer here on Capitol Hill; even though he had contacts within this administration, he visited with people in this administration's government, for some reason, we didn't see the need to arrest him and put him on trial here in America, but they thought it would be better just to hit him with a drone attack in Yemen and kill him over there."
968053ea5558e2a476db754d55883fff,2014-01-16,"{time}  1315
       FIRST CONSTITUTIONAL DUTY: PROVIDE FOR OUR COMMON DEFENSE",Louie,Gohmert,Republican,M,TEXAS,352,"And I'm not finding fault necessarily. That is a different debate over whether a President should order a drone attack on an American citizen without a trial. My point is if this administration felt as if the AUMF, the authorization for use of military force, allowed him to take out an American citizen in Yemen, then how is it that this administration all of a sudden gets scared and says, gee, we might violate the AUMF if we go after the people that killed our Ambassador in an act of war against U.S. property, which was our consulate in Benghazi?"
d3ae098647ce612ce44ddec922cda081,2014-01-16,"{time}  1315
       FIRST CONSTITUTIONAL DUTY: PROVIDE FOR OUR COMMON DEFENSE",Louie,Gohmert,Republican,M,TEXAS,352,"Well, if al-Awlaki could have this language used to take him out with a drone attack, then certainly under this administration's definition and usage of that language, it sure ought to authorize them to go after people that declared war on us and committed an act of war against our enemy, or harbored such persons or organizations. And we already know, everybody but The New York Times, everybody knows that the organizations, some of the organizations that participated in the 9/11/12 attack, the act of war on our consulate in Benghazi, were affiliated with al Qaeda, organizations that did participate in 9/11."
abff937b45e95cd985798db9960695f8,2014-01-16,"{time}  1315
       FIRST CONSTITUTIONAL DUTY: PROVIDE FOR OUR COMMON DEFENSE",Louie,Gohmert,Republican,M,TEXAS,352,"Well, isn't that interesting, because that is not what this President did to kill al-Awlaki, Anwar al-Awlaki. They just killed him. They didn't allow any Yemen force, or anybody else. They just took him out with one of our drones bombs. And now all of a sudden they want to hide behind this language and say, Oh, well, actually, we can't do that. So is that our excuse now for why, after a year and a half--and I feel sorry for the President because basically he wasn't going to rest until we got these guys. So, man, a year and a half is a long time not to rest."
efe0a11c488a4e8c32d95001fce43a7c,2014-01-16,"{time}  1315
       FIRST CONSTITUTIONAL DUTY: PROVIDE FOR OUR COMMON DEFENSE",Louie,Gohmert,Republican,M,TEXAS,352,"This article says Dempsey's classified comments highlight the limits of the existing authority which was approved by Congress after the September 11, 2001, attacks and the difficulty of fighting a constantly evolving enemy that in al Qaeda has inspired independent terrorist groups to try to murder American forces and civilians. The AUMF gives the military authority to hunt and kill those responsible for the 2001 attacks, wherever they are, and has allowed President Obama to authorize hundreds of drone strikes in Pakistan, Yemen, Somalia, and Libya. It has also been used to authorize several Special Operations raids, such as the one that took out Osama bin Laden. "
c498fda59ffe7b2db27d72321a043407,2014-01-16,"{time}  1315
       FIRST CONSTITUTIONAL DUTY: PROVIDE FOR OUR COMMON DEFENSE",Louie,Gohmert,Republican,M,TEXAS,352,"It would be nice to have freedom of speech so as a member of the military we could have said what we really thought about some of President Carter's orders, but he was Commander in Chief. And as it should be, you are not allowed when you are Active Duty military to publicly criticize your command chain. In order to have good order and discipline, that is the way it needs to be. But once you are not on Active Duty, you can say whatever you want. You should be able to say without worrying about a drone taking you out."
0eca6e1930bba3377a7610ed657749a9,2014-01-16,SPACE LAUNCH LIABILITY INDEMNIFICATION EXTENSION ACT,John,McCain,Republican,M,ARIZONA,1083,"Mr. President, I bring to the attention of my colleagues the front page of the Washington Post this morning: ``Hill balks at shifting CIA role in drone war.''"
bafdb972bebb3b670dfe14a5e35ce548,2014-01-16,SPACE LAUNCH LIABILITY INDEMNIFICATION EXTENSION ACT,John,McCain,Republican,M,ARIZONA,1083,"Congress has moved to block President Obama's plan to shift      control of the U.S. drone campaign from the CIA to the      Defense Department, inserting a secret provision in the      massive government spending bill introduced this week that      would preserve the spy agency's role in lethal      counterterrorism operations, U.S. officials said.       The measure, included in a classified annex to the $1.1      trillion federal budget plan, would restrict the use of any      funding to transfer unmanned aircraft or the authority to      carry out drone strikes from the CIA to the Pentagon. . . . "
d5dec668f3818c65e93ee802ecd6cb9c,2014-01-16,SPACE LAUNCH LIABILITY INDEMNIFICATION EXTENSION ACT,Kelly,Ayotte,Republican,F,NEW HAMPSHIRE,1083,"I will also add this. What is so sad about this is no one has been held accountable. The warnings were there. Not only were the warnings there from the August 16 cable that came from the embassy, from Ambassador Stevens, saying that the consulate could not withstand a coordinated attack, but what has been lost in all of this? When we talk about the New York Times trying to erase Al Qaeda from this, the day before, Ayman al-Zawahiri, the head of Al Qaeda, released a video just before September 11, 2012, just before this terrorist attack--which, by the way, occurred on September 11, of course, which should have given us a pretty direct clue that this was a terrorist attack. But al-Zawahiri issued this video acknowledging and eulogizing the death of Abu Yahya al-Libi in a drone strike and calling for terrorist attacks. Al-Libi was a Libyan who served as the second in command in Al Qaeda under Zawahiri and was a top leader in the Libyan Islamic fighting group."
8c6ac251774f1d29d4559bba92b353c9,2014-01-16,SPACE LAUNCH LIABILITY INDEMNIFICATION EXTENSION ACT,John,McCain,Republican,M,ARIZONA,1083,"The Omnibus includes appropriations policy riders and pork barrel projects that should raise red flags for all of my colleagues. For example, tucked away in the classified portion of this bill is a policy rider that has serious national security implications and is a prime example of the appropriators overstepping their bounds. This provision will halt the transfer of the U.S. drone counterterrorism operations from the CIA to the Department of Defense. In doing so, it summarily changes a very important policy that guides how we do certain counterterrorism operations abroad from a direction that the President has specifically prescribed. And how did most of us become aware of this major policy change? By reading this morning's Washington Post; that is how. This is outrageous, and it should not have happened. While there may be differing opinions on who should control drone counterterrorism operations, we should be able to debate these differences in the committees of jurisdiction and eventually on the Senate floor. The fact that a major national security policy decision is going to be authorized in this bill without debate or authorization is unacceptable and should not be the way we legislate on such important national security issues."
ad58368fad525bc4b69c7664324e9df1,2014-01-16,STATEMENTS ON INTRODUCED BILLS AND JOINT RESOLUTIONS,John,McCain,Republican,M,ARIZONA,1083,"We have seen several manifestations of this challenge in recent years. In 2011 President Obama committed U.S. military forces to combat operations in Libya to protect civilian populations from imminent slaughter by a brutal, anti-American tyrant. I, for one, believe he was right to do so. But 6 months later, when our armed services were still involved in kinetic actions in Libya--not just supporting our NATO allies but conducting air-to-ground operations and targeted strikes from armed, unmanned aerial vehicles--the administration claimed, as other administrations would, that it had no obligations to Congress under the War Powers Resolution because our Armed Forces were not involved in combat operations. That struck many Members of Congress, including me, as fundamentally at odds with reality, and unfortunately it pushed more Members of Congress into opposition against the mission itself."
5113c07b90e5970feb18c4f58d9c2d7e,2014-01-16,STATEMENTS ON INTRODUCED BILLS AND JOINT RESOLUTIONS,Timothy,Kaine,Democrat,M,VIRGINIA,1813,These new developments that are challenging--what do we do about drones in countries far afield from where battles were originally waged--raise the issue of the need to go back into this War Powers Resolution and update it for the current times.
ac188ec196920140eeb5290dc8485ba9,2010-12-17,IKE SKELTON NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2011,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"(a) Report Required.--       (1) Report to secretary of defense by chiefs of staff.--Not      later than 120 days after the date of the enactment of this      Act, the Chief of Staff of the Army, the Chief of Naval      Operations, and the Chief of Staff of the Air Force shall      jointly submit to the Secretary of Defense a report, in      accordance with this section, on remotely piloted aircraft      (RPA) support of intelligence, surveillance, and      reconnaissance (ISR) within their respective Armed Forces.       (2) Transmittal to congress.--Not later than 30 days after      the receipt of the report required by paragraph (1), the      Secretary shall transmit the report, together with the      assessment and any recommendations of the Secretary      (including the matters required pursuant to subsection      (b)(2)), to the congressional defense committees.       (b) Elements.--The report required by subsection (a) shall      include the following:       (1) In the case of the report required by subsection      (a)(1), a description by each chief of staff referred to in      that subsection of--       (A) current and planned remotely piloted aircraft      inventories to support intelligence, surveillance, and      reconnaissance requirements over the period 2011 to 2020,      including an identification of systems each Armed Force      considers organic and the systems capable of providing      theater-level support to the commanders of the combatant      commands;       (B) policy and processes of each Armed Force for      coordinating investments in remotely piloted aircraft to meet      joint force requirements for intelligence, surveillance, and      reconnaissance and to eliminate unnecessary duplication in      both development and capability; and       (C) the current employment of remotely piloted aircraft by      each Armed Force, including the number of remotely piloted      aircraft deployed in support operations, the number of      remotely piloted aircraft assigned for training, and the      number of remotely piloted aircraft warehoused, the capacity      of each Armed Force to process, exploit, and disseminate      intelligence, surveillance, and reconnaissance data      collected, and the extent to which assets are provided to the      joint community to meet requirements of the combatant      commands.       (2) In the case of the transmittal required by subsection      (a)(2)--       (A) an assessment of the effectiveness of the employment of      remotely piloted aircraft by each Armed Force, and a      description of the percentage of joint force requirements for      intelligence, surveillance, and reconnaissance that are being      met by the remotely piloted aircraft of each Armed Force;       (B) a description of the joint concept of operations under      which each Armed Force provides intelligence, surveillance,      and reconnaissance capabilities through remotely piloted      aircraft to meet the requirements of the combatant commands;       (C) a description of the processes by which current      requirements of the commanders of the combatant commands for      intelligence, surveillance, and reconnaissance are validated,      and how the remotely piloted aircraft capabilities of each      Armed Force are assigned against validated requirements;       (D) a description of the current intelligence,      surveillance, and reconnaissance requirements of each      combatant command through remotely piloted aircraft;       (E) a description of how the requirements described under      subparagraph (D) are being met;       (F) an identification of any mission degradation or failure      within the combatant commands due to lack of intelligence,      surveillance, and reconnaissance support;       (G) a description of various means of addressing any      shortfalls in meeting the requirements described under      subparagraph (D), including temporary shortfalls and      permanent shortfalls;       (H) a description of the organization of the Unmanned      Aerial System Task Force, including the goals and objectives      of the task force and the participation and roles of each      Armed Force within the task force;       (I) a description of the organization of the Intelligence,      Surveillance, and Reconnaissance Task Force, including the      goals and objectives of the task force and the participation      and roles of each Armed Force within the task force; and       (J) an identification of any theater-level intelligence,      surveillance, and reconnaissance capacity of an Armed Force      that is not being made available by services to fulfill joint      force requirements for intelligence, surveillance, and      reconnaissance.       (c)  Remotely Piloted Aircraft Defined.--In this section,      the term `` remotely piloted aircraft'' means any unmanned      aircraft operated remotely, whether within or beyond line-of-     sight, including unmanned aerial systems (UAS), unmanned      aerial vehicles (UAV), remotely piloted vehicles (RPV), and      remotely piloted aircraft (RPA)."
75fa09633242a495ddd472e674051d79,2001-04-24,"WAKE UP, AMERICA: ENGAGEMENT WITH CHINA HAS FAILED",Dana,Rohrabacher,Republican,M,CALIFORNIA,619,"They droned on year after year that most-favored-nation status was so important to selling our products in the world's largest market. I will just repeat that four or five times, because we must have heard it a thousand times on this floor, and every time said, I am sure, in complete sincerity by the people who were expressing it, but were totally wrong. A very quick look into the statistics could have indicated that."
ba4c0e1d89b06b2bebf18aadb5de9d04,2015-10-07,WE SHOULD STOP TRYING TO RUN THE MIDDLE EAST,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"We should have trade and tourism with other countries and cultural and educational exchanges, but we should not be eager to go to war or send troops or drones or bombs in mainly to prove that we are great world leaders."
c7a2e381e3738b3b4e1688e9856d6dfe,2011-10-31,EXECUTIVE SESSION,Patrick,Leahy,Democrat,M,VERMONT,1891,"During the last work period, the Senate started to make some progress in voting on some of President Obama's longest pending judicial nominees. I thank Majority Leader Reid for working hard to schedule these votes. I hope we can build on this progress by continuing to have votes during this work period on consensus nominations. There is no reason we could not vote today on the nominations of Chris Droney of Connecticut to fill a judicial emergency vacancy on the Second Circuit, Morgan Christen of Alaska to fill a judicial emergency vacancy on the Ninth Circuit, and Adalberto Jordan of Florida to fill a judicial emergency vacancy on the Eleventh Circuit. Like Mr. Higginson, these nominations were all reported unanimously. The circuits to which they are nominated desperately need judges: the Ninth Circuit Court of Appeals alone has four vacancies, worsening what the Los Angeles Times has recently called ``an already critical case backlog'' on that court, which is the largest circuit court in the country, covering California and all of the Western States. I ask unanimous consent that the full text of the LA Times article be printed in the Record at the conclusion of my remarks."
3813ee2d08e1023d63abee47fc78db15,2011-02-17,FAA AIR TRANSPORTATION MODERNIZATION AND SAFETY IMPROVEMENT ACT,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Rockefeller (for Wyden) amendment No. 27, to increase the      number of test sites in the National Airspace System used for      unmanned aerial vehicles and to require one of those test      sites to include a significant portion of public lands.       Inhofe modified amendment No. 7, to provide for an increase      in the number of slots available at Ronald Reagan Washington      National Airport.       Rockefeller (for Ensign) amendment No. 32, to improve      provisions relating to certification and flight standards for      military remotely piloted aerial systems in the National      Airspace System.       McCain amendment No. 4, to repeal the Essential Air Service      Program.       Rockefeller (for Leahy) amendment No. 50, to amend title 1      of the Omnibus Crime Control and Safe Streets Act of 1968 to      include nonprofit and volunteer ground and air ambulance crew      members and first responders for certain benefits, and to      clarify the liability protection for volunteer pilots that      fly for public benefit.       Reid amendment No. 54, to allow airports that receive      airport improvement grants for the purchase of land to lease      the land and develop the land in a manner compatible with      noise buffering purposes.       Udall (NM) modified amendment No. 49, to authorize Dona Ana      County, NM, to exchange certain land conveyed to the county      for airport purposes.       Udall (NM) modified amendment No. 51, to require that all      advanced imaging technology used as a primary screening      method for passengers be equipped with automatic target      recognition software.       Paul amendment No. 18, to strike the provisions relating to      clarifying a memorandum of understanding between the Federal      Aviation Administration and the Occupational Safety and      Health Administration.       Hutchison further modified amendment No. 93 (to modified      amendment No. 7), of a perfecting nature."
4c1a97bca98f6e29e7db7198c996ea02,2011-02-17,FAA AIR TRANSPORTATION MODERNIZATION AND SAFETY IMPROVEMENT ACT,Ron,Wyden,Democrat,M,OREGON,2147,"I look forward to working with the chairman as we go to conference, and I thank him for his cooperation. I also look forward to talking about some additional issues that he knows I care a lot about--the drones that are so important to central Oregon--but I acknowledge that he has made it possible for us to make an enormous amount of headway today, and I look forward to working with him and Senator Hutchison in the days ahead."
e97e020830291b15b49e711be76fc92d,2011-02-16,FAA AIR TRANSPORTATION MODERNIZATION AND SAFETY IMPROVEMENT ACT,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Rockefeller (for Wyden) amendment No. 27, to increase the      number of test sites in the National Airspace System used for      unmanned aerial vehicles and to require one of those test      sites to include a significant portion of public lands.       Inhofe modified amendment No. 7, to provide for an increase      in the number of slots available at Ronald Reagan Washington      National Airport.       Rockefeller (for Ensign) amendment No. 32, to improve      provisions relating to certification and flight standards for      military remotely piloted aerial systems in the National      Airspace System.       McCain amendment No. 4, to repeal the essential air service      program.       Rockefeller (for Leahy) amendment No. 50, to amend title 1      of the Omnibus Crime Control and Safe Streets Act of 1968 to      include nonprofit and volunteer ground and air ambulance crew      members and first responders for certain benefits, and to      clarify the liability protection for volunteer pilots that      fly for public benefit.       Reid amendment No. 54, to allow airports that receive      airport improvement grants for the purchase of land to lease      the land and develop the land in a manner compatible with      noise buffering purposes.       Udall (NM) modified amendment No. 49, to authorize Dona Ana      County, New Mexico, to exchange certain land conveyed to the      County for airport purposes.       Udall (NM) modified amendment No. 51, to require that all      advanced imaging technology used as a primary screening      method for passengers be equipped with automatic target      recognition software.       Paul amendment No. 18, to strike the provisions relating to      clarifying a memorandum of understanding between the Federal      Aviation Administration and the Occupational Safety and      Health Administration.       Rockefeller (for Baucus) further modified amendment No. 75,      of a perfecting nature.       Hutchison modified amendment No. 93 (to modified amendment      No. 7), to provide for an increase in the number of slots      available at Ronald Reagan Washington National Airport."
2375d494775cdc8e8a82071627b02775,2011-02-15,"FULL-YEAR CONTINUING APPROPRIATIONS ACT, 2011",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"For example, the predator drone that has been the most successful weapon in Afghanistan was an earmark for small businesses with an innovative idea. An idea, incidentally, that was initially opposed by the Defense Dept. Much of our IED success in saving lives has come from small businesses."
942fd1c8378a98e2e501d972bc9a00bc,2011-02-15,"FULL-YEAR CONTINUING APPROPRIATIONS ACT, 2011",Mike,Quigley,Democrat,M,ILLINOIS,688,"Secretary Gates has called for a reorientation of our national security strategy, with a greater focus on counterinsurgency warfare rather than traditional warfare. This reorientation calls for investment in intelligence gathering, devices to sense improvised explosive devices, and investments in lower cost machines such as drones, and will allow us to move away from the more expensive development of major weapons systems."
2878c82ed2114858a7aa857051b0b51d,2011-02-15,"FULL-YEAR CONTINUING APPROPRIATIONS ACT, 2011",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"The unmanned aerial vehicles, the drones, the most effective warfighting weapon we have right now, a weapon that doesn't put our soldiers' lives at risk but is maximally effective at targeting the enemy, RDT Defense research."
f78ec094a354e6699b5d153977f42356,2017-03-10,THERE ARE RADICAL ISLAMISTS WHO WANT TO DESTROY OUR WAY OF LIFE,Louie,Gohmert,Republican,M,TEXAS,664,"President Obama thinks that with all his ties to people in his administration, to people on Capitol Hill, this guy, an American citizen, free to come in and go as he wishes, was so dangerous, we could not possibly allow him to come back and have a trial where he could testify about all his connections to people in the Obama administration, or Bush or Clinton administration. This guy is so dangerous, we better blow him up in Yemen; silence him forever. We don't want to give this guy a trial. Silence him forever--the first American citizen to be ordered killed by a President without a trial, with a drone strike. That was Anwar Al-Awlaki. There are so many others."
3f8ac9b76de1fafd37930a9f6758fdb8,2003-05-20,NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2004,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"For example, all unmanned aerial vehicle programs, such as the Predator, have requirements stating how long they need to stay aloft, how high they should fly, and how well their sensors can see. Yet this has not interfered with their innovation, their development, and their deployment."
10f8af4f68b772028ebe448f15ef44c7,2003-05-20,NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2004,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"For example, the Global Hawk Unmanned Aerial Vehicle, which saw service in Afghanistan and Iraq, is a spiral development program. Yet it has well-established performance requirements and a documented operational test plan."
f031dc084e69e3304a3b607695dad568,2014-09-09,ISLAMIC JIHAD,Michele,Bachmann,Republican,F,MINNESOTA,116,"It is also important for us to realize Iraq pled with the United States to do drone strikes against the Islamic State dating back to August of 2013. Wouldn't it have been important to listen to Iraq? They were the ones dealing with the Islamic State in 2013. They begged us to do drone strikes and take out the leadership in Iraq. What was the answer of President Obama? No. He took a pass. He didn't listen to the calls of Iraq, and we didn't take out the leadership when we had the chance."
d19d244646397d61ad66c1114234d798,2014-09-09,ISLAMIC JIHAD,Michele,Bachmann,Republican,F,MINNESOTA,116,"On May 11, the President of Iraq, al-Maliki, asked CENTCOM to strike the Islamic State with drones. That was on May 11, this spring. I was on the Intelligence Committee. I was seeing the up tempo, and all of us were seeing the up tempo of the Islamic State and the rise of the Islamic jihad. Again, the president of Iraq asked our CENTCOM to do drone strikes and take out the Islamic State. Al Maliki said, ``I will approve the airstrikes. I will get behind you.'' He was told ``no.''"
f4d32b9784a082a6142670b970d7a2f1,2001-10-17,NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2002,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"(a) Establishment of Test Bed System.--The commander of the      United States Joint Forces Command shall establish a      capability (referred to as a ``test bed'') within the      facilities and resources of that command to evaluate and      ensure joint interoperability of unmanned aerial vehicle      systems. That capability shall be independent of the military      departments and shall be managed directly by the Joint Forces      Command.       (b) Required Transfer of Predator UAV Assets.--The      Secretary of the Navy shall transfer to the commander of the      Joint Forces Command the two Predator unmanned aerial      vehicles currently undergoing operational testing by the      Navy, together with associated payloads and antennas and the      associated tactical control system (TCS) ground station.       (c) Use by Joint Forces Command.--The items transferred      pursuant to subsection (a) may be used by the commander of      the United States Joint Forces Command only through the      independent joint operational test bed system established      pursuant to subsection (a) for testing of those items,      including further development of the associated tactical      control system (TCS) ground station, other aspects of      unmanned aerial vehicle interoperability, and participation      in such experiments and exercises as the commander considers      appropriate to the mission of that command.       (d) Deadline for Transfers.--The transfers required by      subsection (b) shall be completed not later than 90 days      after the date of the enactment of this Act.       (e) Transfer When No Longer Required by Joint Forces      Command.--Upon a determination by the commander of the United      States Joint Forces Command that any of the items transferred      pursuant to subsection (a) are no longer needed by that      command for use as provided in subsection (c), those items      shall be transferred to the Secretary of the Air Force."
cf0d12047aef0de49169d01517addde9,2001-10-16,TRIBUTE TO LIEUTENANT GENERAL T. MICHAEL MOSELEY,James,Gibbons,Republican,M,NEVADA,444,"The 57th also included the Air Force Special Weapons School, Red Flag, Air Force Aggressors, the Air Force Demonstration Squadron known as the Thunderbirds, the Air Ground Operations School, Air Warrior, 66th Rescue Squadron and the Predator Unmanned Aerial vehicle Operations."
3d7edef061ad5ab2982c4c5f37ce008f,2017-04-25,DO EVERYTHING TO SECURE THE BORDER,Ted,Poe,Republican,M,TEXAS,618,"The United States has amazing capabilities like aerial drones, aerostats, and seismic technology to detect crossers. Let's use and do everything to secure the Nation."
be7c2a6fe3766166b5aabba1c20507bd,2017-04-25,EXECUTIVE CALENDAR--Continued,Thomas,Carper,Democrat,M,DELAWARE,618,"Sometimes it makes sense to have drones up in the air that can surveil up to 100 miles into Mexico for folks coming our way. Sometimes it makes sense to put helicopters, sometimes fixed-wing aircraft. But you can't just send them up with binoculars. You need to put the right kind of surveillance equipment on there. We have that equipment. The key is to put it on the aircraft."
e4071f41b03a4d78180501b9d554675d,2017-04-27,EXECUTIVE SESSION,Thomas,Carper,Democrat,M,DELAWARE,616,"There is something called VADER. It is an acronym for Vehicle and Dismount Exploitation Radar, to find people. It is very highly sophisticated surveillance equipment to go on our drones, go on our helicopters, and go on our fixed-wing aircraft."
32e79559c8a1a0ba438fe7d8248d79c8,2017-04-27,EXECUTIVE SESSION,Thomas,Carper,Democrat,M,DELAWARE,616,"What is so special about this? It can see at night. It allows us to see dozens of miles into Mexico at night--through fog, through rain. We have a system and if we need to, rather than just send out aircraft or drones or whatever without that kind of surveillance equipment, let's put the surveillance equipment on it. That makes far more sense than building a 2,000-mile wall."
fc606158d4aa60fe307f4878a411b37c,2017-04-26,PAKISTAN IS PLAYING THE UNITED STATES,Ted,Poe,Republican,M,TEXAS,617,"The truth is that Pakistan has ties to about every terrorist group in Afghanistan. And we know that the Taliban is still based in Pakistan today. It came as no surprise that when the U.S. drone strike killed the leader of the Taliban in 2016, he was--that is right--in Pakistan."
20e4a01757d69f54bba6af7a3d1eb224,2012-03-13,JUDICIAL NOMINATIONS,Patrick,Leahy,Democrat,M,VERMONT,1757,"To understand how unusual and wrongheaded this is, consider the following: Republicans are opposing judicial nominees they support. They are stalling Senate action for weeks and months on judicial nominees who they do not oppose and who they vote to confirm once their filibuster can be ended and the vote scheduled. That is what happened after a four-month filibuster when the Senate finally voted on the nomination of Judge Barbara Keenan. That is what happened when after a five-month filibuster, the Senate finally voted on the nomination of Judge Denny Chin. Once the Republican filibusters were ended, they were confirmed unanimously. That is what happened after an eleven-month delay before confirmation of Judge Albert Diaz of North Carolina. That is what happened after seven-month delays before confirmations of Judge Kimberly Mueller of California, Judge Catherine Eagles of North Carolina, Judge John Gibney, Jr. of Virginia, and Judge Ray Lohier of New York. That is what happened after six-month delays before the confirmations of Judge James Bredar and Judge Ellen Hollander of Maryland; Judge Susan Nelson of Minnesota, Judge Scott Matheson of Utah and Judge James Wynn, Jr. of North Carolina. That is what happened after five-month delays before confirmations of Judge Nannette Brown of Louisiana, Judge Nancy Torresen of Maine, Judge William Kuntz of New York, and Judge Henry Floyd of South Carolina. This is what happened after four-month delays before the confirmations of Judge Edmond Chang of Illinois, Judge Leslie Kobayashi of Hawaii, Judge Denise Casper of Massachusetts, Judge Carlton Reeves of Mississippi, Judge John Ross of Missouri, Judge Timothy Cain of South Carolina, Judge Marina Marmolejo of Texas, Judge Beverly Martin of Georgia, Judge Joseph Greenaway of New Jersey, Judge Mary Murguia of Arizona, and Judge Chris Droney of Connecticut."
05a5b30086c0794c00ab66e35034fe4d,2011-10-04,AN ANNIVERSARY NOT TO CELEBRATE,Lynn,Woolsey,Democrat,F,CALIFORNIA,457,"The American people and the global community see the error in our policy, and we are facing increasing scrutiny from our international partners. In fact, not one other government agrees with the U.S.' use of drones. In fact, our European allies have never supported the U.S. drone strikes in Pakistan, Yemen, and Somalia. Instead of heeding their calls, we are expanding the use of this deadly force, creating automatic drones that have the potential to cause unchecked devastation."
231ad548ee916eedfd8746a6ae58cfa2,2016-01-19,DRONES,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Mr. President, have you ever flown a drone? It used to be that you had to fly helicopters or it used to be that you would fly what we call unmanned aerial vehicles, the ones that have been so helpful to us in the war against terror. That would usually be an Air Force pilot. But now people can go to Best Buy or to Walgreens or to the hobby shop and buy a drone this big. If it is an older model, it would cost $100. If it is a newer model, it would cost $500. People can have a lot of fun. As a matter of fact, I can't wait until they finish development of the drones they are testing right now that I can sit on, and then I can go from point A to point B and avoid the red lights and the traffic jams and so forth."
05bc2f5c7ffe8b63bd74e25c8333a44f,2016-01-19,DRONES,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Another report that came out just at the end of last year pointed out that just in September there were 122 incidents and just in October there were 137 incidents. If a seagull sucked into the jet engines of US Airways could cause the complete loss of power so that Captain Sully Sullenberger--since he couldn't get to an emergency landing in a field--had to put it down in the Hudson River, and if a seagull with flesh and blood and seagull bones and webbed feet sucked into the engines can stall out a jet engine, we can imagine what a drone that you buy at Best Buy this big made of plastic, but with metal parts such as the camera, what that would do, and it is just a matter of time, unless we take action. "
